Time (s),,Green x,Green y,Green z,,Red x,Red y,Red z,,interspot distance (nm),,x offset,y offset,z offset,,Green Max I,Green Backgrnd,Green STD,,Red Max I,Red Backgrnd,Red STD,,Green contrast,,Red constrast,,OriginalvideoID,Strain,ManuscriptvideoID,Mother/Daughter Cell,DD strain names
46.736,,2.689,5.125,1.747,,2.6796,5.1459,1.7764,,37.27640004,,-0.0094,0.0209,0.0294,,32.24,9.79,2.48,,26.07,12.53,1.05,,22.45,,13.54,,66_9_,Coloc,gg_upper,d,DD1407
47.823,,2.781,5.208,1.802,,2.7446,5.1929,1.8294,,47.99718742,,-0.0364,-0.0151,0.0274,,29.84,10,2.41,,24.21,12.72,0.952,,19.84,,11.49,,66_9_,Coloc,gg_upper,d,DD1407
48.91,,2.694,5.143,1.732,,2.7026,5.1549,1.8134,,82.71354182,,0.0086,0.0119,0.0814,,34.91,10.34,2.15,,21.86,12.52,0.943,,24.57,,9.34,,66_9_,Coloc,gg_upper,d,DD1407
49.996,,2.726,5.083,1.778,,2.7266,5.0929,1.8104,,33.88406705,,0.0006,0.0099,0.0324,,34.17,7.62,1.67,,19.32,10.74,0.725,,26.55,,8.58,,66_9_,Coloc,gg_upper,d,DD1407
51.083,,2.733,5.096,1.69,,2.7506,5.0619,1.7874,,104.6868187,,0.0176,-0.0341,0.0974,,31.96,9.27,2.13,,19.69,11.85,0.883,,22.69,,7.84,,66_9_,Coloc,gg_upper,d,DD1407
52.17,,2.803,5.093,1.614,,2.7576,5.0609,1.8584,,250.6450279,,-0.0454,-0.0321,0.2444,,33.78,9.94,2.77,,23.6,12.23,1.07,,23.84,,11.37,,66_9_,Coloc,gg_upper,d,DD1407
53.257,,2.743,5.036,1.635,,2.7506,5.0499,1.7424,,108.562102,,0.0076,0.0139,0.1074,,35.48,9.44,2.15,,19.6,11.74,0.805,,26.04,,7.86,,66_9_,Coloc,gg_upper,d,DD1407
54.344,,2.636,4.974,1.593,,2.6716,4.9839,1.5234,,78.80057106,,0.0356,0.0099,-0.0696,,34.72,8.69,2.26,,20.99,10.96,0.749,,26.03,,10.03,,66_9_,Coloc,gg_upper,d,DD1407
55.431,,2.734,5.004,1.57,,2.7066,4.9899,1.5914,,37.51706278,,-0.0274,-0.0141,0.0214,,30.97,9.23,2.26,,19.47,11.18,0.755,,21.74,,8.29,,66_9_,Coloc,gg_upper,d,DD1407
56.518,,2.702,4.972,1.51,,2.6986,4.9709,1.5224,,12.90465032,,-0.0034,-0.0011,0.0124,,34.55,9.82,2.37,,23.52,11.8,0.948,,24.73,,11.72,,66_9_,Coloc,gg_upper,d,DD1407
57.605,,2.674,4.974,1.46,,2.6766,4.9829,1.5884,,128.7343389,,0.0026,0.0089,0.1284,,34.83,9.92,1.94,,22.36,12.57,0.98,,24.91,,9.79,,66_9_,Coloc,gg_upper,d,DD1407
58.691,,2.615,5.016,1.488,,2.6376,5.0049,1.5204,,41.03327918,,0.0226,-0.0111,0.0324,,33.95,9.15,2.39,,22.85,11.75,0.954,,24.8,,11.1,,66_9_,Coloc,gg_upper,d,DD1407
59.778,,2.563,4.943,1.371,,2.6126,4.9449,1.6264,,260.1786502,,0.0496,0.0019,0.2554,,39.93,8.83,1.97,,23.14,11.7,0.867,,31.1,,11.44,,66_9_,Coloc,gg_upper,d,DD1407
60.865,,2.673,4.875,1.31,,2.6616,4.8819,1.4464,,137.0493707,,-0.0114,0.0069,0.1364,,33.4,9.08,2.04,,23.21,11.75,0.846,,24.32,,11.46,,66_9_,Coloc,gg_upper,d,DD1407
61.952,,2.649,4.966,1.421,,2.6746,4.9519,1.4394,,34.53592333,,0.0256,-0.0141,0.0184,,32.44,9.54,2.21,,21.39,11.83,0.714,,22.9,,9.56,,66_9_,Coloc,gg_upper,d,DD1407
63.039,,2.618,4.997,1.49,,2.6086,4.9799,1.5924,,104.2426496,,-0.0094,-0.0171,0.1024,,32.78,10.13,2.19,,18.39,11.79,0.744,,22.65,,6.6,,66_9_,Coloc,gg_upper,d,DD1407
64.126,,2.573,4.929,1.387,,2.5866,4.9169,1.4064,,26.6031953,,0.0136,-0.0121,0.0194,,31.75,9.97,2.23,,20.1,11.93,0.809,,21.78,,8.17,,66_9_,Coloc,gg_upper,d,DD1407
65.213,,2.601,4.861,1.432,,2.6246,4.8729,1.4934,,66.84706426,,0.0236,0.0119,0.0614,,33.65,10.14,2.31,,23.27,12.48,0.905,,23.51,,10.79,,66_9_,Coloc,gg_upper,d,DD1407
66.3,,2.605,4.869,1.507,,2.5686,4.8649,1.4584,,60.85827799,,-0.0364,-0.0041,-0.0486,,32.9,9.8,2.38,,22.05,12.21,0.806,,23.1,,9.84,,66_9_,Coloc,gg_upper,d,DD1407
67.387,,2.616,4.94,1.48,,2.5916,4.9379,1.2894,,192.1669326,,-0.0244,-0.0021,-0.1906,,33.08,9.09,2.45,,20.74,11.85,0.793,,23.99,,8.89,,66_9_,Coloc,gg_upper,d,DD1407
68.473,,2.694,4.842,1.497,,2.6546,4.8619,1.4634,,55.47368746,,-0.0394,0.0199,-0.0336,,34.34,9.39,2.39,,19,11.74,0.63,,24.95,,7.26,,66_9_,Coloc,gg_upper,d,DD1407
69.56,,2.632,4.882,1.519,,2.6726,4.8829,1.5114,,41.31500938,,0.0406,0.0009,-0.0076,,39.08,10.1,2.58,,22.02,12.07,0.818,,28.98,,9.95,,66_9_,Coloc,gg_upper,d,DD1407
70.647,,2.636,4.878,1.525,,2.6566,4.8739,1.6044,,82.13117557,,0.0206,-0.0041,0.0794,,38.98,10.75,2.82,,22.6,12.2,0.912,,28.23,,10.4,,66_9_,Coloc,gg_upper,d,DD1407
71.734,,2.601,4.885,1.416,,2.6356,4.8759,1.4024,,38.27440398,,0.0346,-0.0091,-0.0136,,35.99,9.53,2.2,,18.63,11.51,0.596,,26.46,,7.12,,66_9_,Coloc,gg_upper,d,DD1407
72.821,,2.572,4.84,1.402,,2.5926,4.8409,1.3244,,80.29277676,,0.0206,0.0009,-0.0776,,36.81,9.33,2.38,,21.81,11.86,0.806,,27.48,,9.95,,66_9_,Coloc,gg_upper,d,DD1407
73.908,,2.542,4.923,1.295,,2.5486,4.8989,1.3644,,73.76130422,,0.0066,-0.0241,0.0694,,39.7,9.43,2.19,,18.74,11.56,0.724,,30.27,,7.18,,66_9_,Coloc,gg_upper,d,DD1407
74.995,,2.509,4.963,1.422,,2.5286,4.9219,1.4114,,46.75179141,,0.0196,-0.0411,-0.0106,,38.23,10.27,2.71,,21.9,11.89,0.8,,27.96,,10.01,,66_9_,Coloc,gg_upper,d,DD1407
76.082,,2.493,4.908,1.258,,2.5196,4.9009,1.3124,,60.96991061,,0.0266,-0.0071,0.0544,,40.55,9.99,2.65,,18.84,11.88,0.672,,30.56,,6.96,,66_9_,Coloc,gg_upper,d,DD1407
77.168,,2.554,4.964,1.339,,2.5236,4.9349,1.3764,,56.30035524,,-0.0304,-0.0291,0.0374,,39.27,10.45,3.3,,18.3,11.7,0.677,,28.82,,6.6,,66_9_,Coloc,gg_upper,d,DD1407
78.255,,2.554,5.005,1.401,,2.5676,5.0089,1.5044,,104.3634515,,0.0136,0.0039,0.1034,,35.86,9.96,2.58,,20.62,11.6,0.67,,25.9,,9.02,,66_9_,Coloc,gg_upper,d,DD1407
79.342,,2.561,5.033,1.318,,2.5496,4.9989,1.4074,,96.35937941,,-0.0114,-0.0341,0.0894,,43.18,9.98,2.92,,17.96,11.38,0.643,,33.2,,6.58,,66_9_,Coloc,gg_upper,d,DD1407
80.429,,2.553,4.997,1.308,,2.5576,4.9939,1.4834,,175.4876919,,0.0046,-0.0031,0.1754,,38.88,9.05,2.38,,19.84,11.15,0.635,,29.83,,8.69,,66_9_,Coloc,gg_upper,d,DD1407
81.516,,2.57,5.098,1.368,,2.5796,5.0979,1.5554,,187.6457567,,0.0096,-1.00E-04,0.1874,,38.87,9.73,2.61,,18.51,11.34,0.584,,29.14,,7.17,,66_9_,Coloc,gg_upper,d,DD1407
82.603,,2.563,5.05,1.458,,2.6066,5.0719,1.6004,,150.5268415,,0.0436,0.0219,0.1424,,39.42,8.69,1.67,,17.03,11.06,0.58,,30.73,,5.97,,66_9_,Coloc,gg_upper,d,DD1407
83.69,,2.574,4.988,1.557,,2.6016,4.9999,1.6004,,52.79138187,,0.0276,0.0119,0.0434,,38.56,8.47,1.69,,16.88,10.86,0.577,,30.09,,6.02,,66_9_,Coloc,gg_upper,d,DD1407
84.777,,2.567,4.949,1.492,,2.6126,4.9329,1.6934,,207.1244312,,0.0456,-0.0161,0.2014,,34.37,9.47,2.48,,20.49,11.34,0.735,,24.9,,9.15,,66_9_,Coloc,gg_upper,d,DD1407
85.863,,2.575,4.963,1.523,,2.6126,4.9659,1.5134,,38.91439322,,0.0376,0.0029,-0.0096,,37.31,8.77,2.3,,16.94,10.87,0.479,,28.54,,6.07,,66_9_,Coloc,gg_upper,d,DD1407
86.95,,2.648,4.922,1.406,,2.6266,4.9019,1.3374,,74.61856337,,-0.0214,-0.0201,-0.0686,,33.85,9.14,2.99,,19.6,10.73,0.547,,24.71,,8.87,,66_9_,Coloc,gg_upper,d,DD1407
88.037,,2.586,4.973,1.548,,2.6156,4.9459,1.4584,,98.17703397,,0.0296,-0.0271,-0.0896,,43.2,11.57,3.31,,20.18,11.42,0.673,,31.63,,8.76,,66_9_,Coloc,gg_upper,d,DD1407
89.124,,2.609,4.94,1.477,,2.6426,4.9439,1.4574,,39.09386141,,0.0336,0.0039,-0.0196,,35.94,8.8,2.38,,18.87,11.14,0.634,,27.14,,7.73,,66_9_,Coloc,gg_upper,d,DD1407
90.211,,2.596,5.016,1.568,,2.6376,4.9789,1.7494,,189.7707301,,0.0416,-0.0371,0.1814,,31.04,8.27,2.68,,19.81,11.08,0.768,,22.77,,8.73,,66_9_,Coloc,gg_upper,d,DD1407
91.298,,2.576,4.99,1.676,,2.6086,4.9969,1.6924,,37.13933225,,0.0326,0.0069,0.0164,,38.16,8.38,2.08,,17.01,10.91,0.564,,29.78,,6.1,,66_9_,Coloc,gg_upper,d,DD1407
92.385,,2.613,5.048,1.524,,2.6196,5.0159,1.7274,,206.0231298,,0.0066,-0.0321,0.2034,,38,8.38,2.22,,20.64,10.94,0.732,,29.62,,9.7,,66_9_,Coloc,gg_upper,d,DD1407
93.472,,2.543,5.044,1.623,,2.5726,5.1209,1.4174,,221.4974718,,0.0296,0.0769,-0.2056,,36.09,8.22,1.69,,16.3,10.7,0.475,,27.87,,5.6,,66_9_,Coloc,gg_upper,d,DD1407
94.559,,2.501,5.105,1.577,,2.5546,5.1169,1.5344,,69.49338098,,0.0536,0.0119,-0.0426,,38.55,5.93,1.47,,20,9.93,0.327,,32.62,,10.07,,66_9_,Coloc,gg_upper,d,DD1407
95.645,,2.541,5.144,1.603,,2.5586,5.1039,1.5164,,97.04292865,,0.0176,-0.0401,-0.0866,,40.74,8.57,3.01,,17.35,10.72,0.375,,32.17,,6.63,,66_9_,Coloc,gg_upper,d,DD1407
96.732,,2.564,5.019,1.547,,2.5786,5.0259,1.5624,,22.31434516,,0.0146,0.0069,0.0154,,37.97,6.03,1.42,,16.31,10.15,0.37,,31.94,,6.16,,66_9_,Coloc,gg_upper,d,DD1407
97.819,,2.557,4.997,1.596,,2.6046,5.0219,1.5904,,54.01046195,,0.0476,0.0249,-0.0056,,33.33,6.53,1.52,,15.79,10.39,0.449,,26.8,,5.4,,66_9_,Coloc,gg_upper,d,DD1407
98.906,,2.562,4.948,1.465,,2.6426,4.9509,1.4554,,81.2214873,,0.0806,0.0029,-0.0096,,36.55,6.93,1.57,,17.85,10.66,0.525,,29.62,,7.19,,66_9_,Coloc,gg_upper,d,DD1407
0,,4.99,4.713,2.708,,4.9936,4.7379,2.5834,,127.1146333,,0.0036,0.0249,-0.1246,,37.05,9.07,1.66,,35.4,12.2,0.918,,27.98,,23.2,,66_9b_,Coloc,cc_lower,m,DD1407
1.087,,4.943,4.81,2.633,,4.9496,4.7999,2.5684,,65.71704497,,0.0066,-0.0101,-0.0646,,35.75,8.59,1.46,,37.68,12.05,0.923,,27.16,,25.63,,66_9b_,Coloc,cc_lower,m,DD1407
2.174,,4.899,4.895,2.392,,4.9036,4.8969,2.4864,,94.53110599,,0.0046,0.0019,0.0944,,34.03,8.38,1.44,,35.83,11.94,0.944,,25.65,,23.89,,66_9b_,Coloc,cc_lower,m,DD1407
3.261,,5.011,4.91,2.521,,4.9946,4.9019,2.4814,,43.62029344,,-0.0164,-0.0081,-0.0396,,35.88,8.58,1.6,,35.86,15.07,1.13,,27.3,,20.79,,66_9b_,Coloc,cc_lower,m,DD1407
4.348,,5.027,4.932,2.405,,5.0376,4.9449,2.3964,,18.78110753,,0.0106,0.0129,-0.0086,,34.81,8.26,1.41,,31.84,14.5,1.12,,26.55,,17.34,,66_9b_,Coloc,cc_lower,m,DD1407
5.434,,4.96,4.861,2.468,,4.9566,4.8689,2.5234,,56.06362457,,-0.0034,0.0079,0.0554,,32.72,8.48,1.43,,31.08,14.24,1.07,,24.24,,16.84,,66_9b_,Coloc,cc_lower,m,DD1407
6.521,,5.016,4.819,2.567,,4.9886,4.8249,2.4604,,110.223092,,-0.0274,0.0059,-0.1066,,32.27,8.63,1.54,,28.87,14.3,1.13,,23.64,,14.57,,66_9b_,Coloc,cc_lower,m,DD1407
7.608,,4.964,4.939,2.484,,4.9336,4.9079,2.4444,,58.81776942,,-0.0304,-0.0311,-0.0396,,32.38,8.31,1.35,,30.11,13.93,1.05,,24.07,,16.18,,66_9b_,Coloc,cc_lower,m,DD1407
8.695,,4.881,4.905,2.503,,4.8506,4.9029,2.4894,,33.36959694,,-0.0304,-0.0021,-0.0136,,38.13,8.11,1.41,,30.06,13.54,1.02,,30.02,,16.52,,66_9b_,Coloc,cc_lower,m,DD1407
9.782,,4.977,4.867,2.518,,4.9266,4.8609,2.4894,,58.26946027,,-0.0504,-0.0061,-0.0286,,36.59,7.84,1.32,,26.6,13.29,0.897,,28.75,,13.31,,66_9b_,Coloc,cc_lower,m,DD1407
10.869,,4.94,4.86,2.508,,4.9026,4.8539,2.4864,,43.61800087,,-0.0374,-0.0061,-0.0216,,36.32,8.1,1.43,,29.08,13.47,1.03,,28.22,,15.61,,66_9b_,Coloc,cc_lower,m,DD1407
11.956,,4.96,4.819,2.564,,4.9296,4.8039,2.5364,,43.74848569,,-0.0304,-0.0151,-0.0276,,34.57,8.46,1.58,,29.44,13.58,0.986,,26.11,,15.86,,66_9b_,Coloc,cc_lower,m,DD1407
13.043,,4.894,4.714,2.523,,4.8646,4.7339,2.5184,,35.79846365,,-0.0294,0.0199,-0.0046,,36.45,8.46,1.54,,30.37,13.18,0.969,,27.99,,17.19,,66_9b_,Coloc,cc_lower,m,DD1407
14.129,,4.856,4.824,2.492,,4.8316,4.8239,2.4094,,86.12856669,,-0.0244,-1.00E-04,-0.0826,,36.26,8.22,1.33,,28.66,12.37,0.998,,28.04,,16.29,,66_9b_,Coloc,cc_lower,m,DD1407
15.216,,4.851,4.819,2.504,,4.8336,4.8239,2.3914,,114.0417906,,-0.0174,0.0049,-0.1126,,32.11,8.01,1.26,,26.47,12.45,0.912,,24.1,,14.02,,66_9b_,Coloc,cc_lower,m,DD1407
16.303,,4.891,4.85,2.523,,4.8726,4.8259,2.4934,,42.37369467,,-0.0184,-0.0241,-0.0296,,35.27,8.16,1.44,,24.66,12.28,0.865,,27.11,,12.38,,66_9b_,Coloc,cc_lower,m,DD1407
17.39,,4.877,4.873,2.506,,4.8526,4.8649,2.6004,,97.83828494,,-0.0244,-0.0081,0.0944,,32.37,7.55,1.29,,28.21,12.5,0.869,,24.82,,15.71,,66_9b_,Coloc,cc_lower,m,DD1407
18.477,,4.845,4.88,2.527,,4.7796,4.8679,2.5594,,73.98195726,,-0.0654,-0.0121,0.0324,,33.66,7.61,1.36,,25.84,12.73,0.907,,26.05,,13.11,,66_9b_,Coloc,cc_lower,m,DD1407
19.564,,4.881,4.857,2.487,,4.8596,4.8179,2.5424,,71.10506311,,-0.0214,-0.0391,0.0554,,34.25,7.68,1.43,,29.18,12.84,0.9,,26.57,,16.34,,66_9b_,Coloc,cc_lower,m,DD1407
20.651,,4.998,4.818,2.55,,4.9776,4.7999,2.5654,,31.31980204,,-0.0204,-0.0181,0.0154,,35,11.76,1.73,,26.19,12.82,0.884,,23.24,,13.37,,66_9b_,Coloc,cc_lower,m,DD1407
21.738,,5.011,4.849,2.602,,5.0016,4.8369,2.5894,,19.83759058,,-0.0094,-0.0121,-0.0126,,33.22,11.49,1.95,,26.25,12.98,0.878,,21.73,,13.27,,66_9b_,Coloc,cc_lower,m,DD1407
22.824,,5.091,4.816,2.795,,5.0796,4.8169,2.6574,,138.074364,,-0.0114,0.0009,-0.1376,,34.78,11.39,2.04,,27.72,12.86,0.927,,23.39,,14.86,,66_9b_,Coloc,cc_lower,m,DD1407
23.911,,4.995,4.814,2.658,,5.0206,4.8399,2.7094,,62.99309486,,0.0256,0.0259,0.0514,,34.55,8.32,1.57,,25.77,12.51,0.87,,26.23,,13.26,,66_9b_,Coloc,cc_lower,m,DD1407
24.998,,5.068,4.854,2.659,,5.0796,4.8979,2.6594,,45.40847938,,0.0116,0.0439,0.0004,,34.09,8.48,1.72,,27.06,12.76,0.89,,25.61,,14.3,,66_9b_,Coloc,cc_lower,m,DD1407
26.085,,5.072,4.804,2.623,,5.0676,4.8209,2.6824,,61.91389182,,-0.0044,0.0169,0.0594,,33,8.43,1.56,,24.77,12.46,0.778,,24.57,,12.31,,66_9b_,Coloc,cc_lower,m,DD1407
27.172,,5.07,4.895,2.691,,5.0626,4.8669,2.6144,,81.92636938,,-0.0074,-0.0281,-0.0766,,28.6,8.46,1.64,,22.27,12.24,0.778,,20.14,,10.03,,66_9b_,Coloc,cc_lower,m,DD1407
28.259,,5.094,4.81,2.694,,5.0856,4.8349,2.6584,,44.2485028,,-0.0084,0.0249,-0.0356,,34.2,8.23,1.59,,22.48,12.21,0.686,,25.97,,10.27,,66_9b_,Coloc,cc_lower,m,DD1407
29.346,,5.077,4.83,2.686,,5.0746,4.8239,2.6734,,14.20316866,,-0.0024,-0.0061,-0.0126,,33.86,8.02,1.59,,24.45,12.37,0.798,,25.84,,12.08,,66_9b_,Coloc,cc_lower,m,DD1407
30.433,,5.076,4.889,2.606,,5.0666,4.8099,2.7214,,140.2224304,,-0.0094,-0.0791,0.1154,,35,8.1,1.54,,22.05,12.37,0.729,,26.9,,9.68,,66_9b_,Coloc,cc_lower,m,DD1407
31.52,,5.068,4.759,2.724,,5.0866,4.7739,2.6504,,77.36232933,,0.0186,0.0149,-0.0736,,27.72,7.73,1.34,,21.44,12.03,0.731,,19.99,,9.41,,66_9b_,Coloc,cc_lower,m,DD1407
32.606,,5.074,4.796,2.787,,5.0846,4.7979,2.6984,,89.2520588,,0.0106,0.0019,-0.0886,,31.03,7.99,1.55,,20.79,11.47,0.656,,23.04,,9.32,,66_9b_,Coloc,cc_lower,m,DD1407
33.693,,5.034,4.831,2.671,,5.0756,4.8449,2.6584,,45.63474553,,0.0416,0.0139,-0.0126,,32.49,7.83,1.52,,21.95,11.63,0.72,,24.66,,10.32,,66_9b_,Coloc,cc_lower,m,DD1407
34.78,,5.018,4.826,2.704,,5.0146,4.8049,2.6614,,47.66057071,,-0.0034,-0.0211,-0.0426,,34.49,7.85,1.48,,23.01,11.78,0.747,,26.64,,11.23,,66_9b_,Coloc,cc_lower,m,DD1407
35.867,,5.1,4.842,2.801,,5.1406,4.8239,2.7514,,66.60427914,,0.0406,-0.0181,-0.0496,,32.5,7.87,1.55,,23.08,11.79,0.743,,24.63,,11.29,,66_9b_,Coloc,cc_lower,m,DD1407
36.954,,5.121,4.872,2.628,,5.1516,4.8869,2.6554,,43.69359221,,0.0306,0.0149,0.0274,,32.07,7.85,1.45,,25.74,12.18,0.799,,24.22,,13.56,,66_9b_,Coloc,cc_lower,m,DD1407
38.041,,5.168,4.965,2.763,,5.1896,4.9799,2.6924,,75.31885554,,0.0216,0.0149,-0.0706,,31.41,7.86,1.51,,26.75,12.27,0.81,,23.55,,14.48,,66_9b_,Coloc,cc_lower,m,DD1407
39.128,,5.155,4.978,2.674,,5.1846,4.9919,2.6454,,43.44341147,,0.0296,0.0139,-0.0286,,31.11,7.97,1.55,,23.94,12.1,0.719,,23.14,,11.84,,66_9b_,Coloc,cc_lower,m,DD1407
40.215,,5.152,4.965,2.667,,5.1376,4.9719,2.6544,,20.34035398,,-0.0144,0.0069,-0.0126,,31.4,8.21,1.75,,23.19,12.31,0.712,,23.19,,10.88,,66_9b_,Coloc,cc_lower,m,DD1407
41.301,,5.111,4.957,2.678,,5.1256,4.9659,2.5644,,114.8796327,,0.0146,0.0089,-0.1136,,32.16,7.83,1.54,,23.1,12.03,0.671,,24.33,,11.07,,66_9b_,Coloc,cc_lower,m,DD1407
42.388,,5.12,4.943,2.696,,5.1296,4.9499,2.6964,,11.82920116,,0.0096,0.0069,0.0004,,30.62,7.91,1.57,,22.15,12.05,0.703,,22.71,,10.1,,66_9b_,Coloc,cc_lower,m,DD1407
43.475,,5.117,4.941,2.665,,5.1326,4.9469,2.6524,,20.90287062,,0.0156,0.0059,-0.0126,,30.39,7.74,1.46,,23.45,12.31,0.671,,22.65,,11.14,,66_9b_,Coloc,cc_lower,m,DD1407
44.562,,5.098,4.866,2.784,,5.1036,4.8829,2.8004,,24.20599099,,0.0056,0.0169,0.0164,,33.51,8.13,1.74,,22.59,12.26,0.659,,25.38,,10.33,,66_9b_,Coloc,cc_lower,m,DD1407
45.649,,5.025,4.932,2.613,,5.0866,4.9409,2.5544,,85.48526189,,0.0616,0.0089,-0.0586,,32.71,8.03,1.72,,19.73,12.05,0.591,,24.68,,7.68,,66_9b_,Coloc,cc_lower,m,DD1407
46.736,,5.019,4.931,2.617,,5.0556,4.9419,2.7464,,134.9174933,,0.0366,0.0109,0.1294,,33.39,10.3,1.95,,21.17,12.05,0.645,,23.09,,9.12,,66_9b_,Coloc,cc_lower,m,DD1407
47.823,,5.004,4.982,2.57,,5.0336,4.9649,2.7074,,141.5885942,,0.0296,-0.0171,0.1374,,33.78,11.94,1.66,,22.22,12,0.578,,21.84,,10.22,,66_9b_,Coloc,cc_lower,m,DD1407
49.996,,4.936,4.933,2.506,,4.9616,4.9539,2.5584,,61.95102905,,0.0256,0.0209,0.0524,,33.04,7.26,1.32,,18.87,11.64,0.585,,25.78,,7.23,,66_9b_,Coloc,cc_lower,m,DD1407
51.083,,4.989,4.97,2.416,,4.9656,4.9859,2.3854,,41.67409267,,-0.0234,0.0159,-0.0306,,34.45,7.21,1.34,,20.64,11.8,0.617,,27.24,,8.84,,66_9b_,Coloc,cc_lower,m,DD1407
52.17,,5.049,4.991,2.33,,5.0716,5.0149,2.3464,,36.75499966,,0.0226,0.0239,0.0164,,32.62,7.34,1.38,,21.85,11.52,0.573,,25.28,,10.33,,66_9b_,Coloc,cc_lower,m,DD1407
53.257,,5.067,4.965,2.341,,5.0786,4.9939,2.4154,,80.65438612,,0.0116,0.0289,0.0744,,29.68,7.19,1.3,,19.28,11.26,0.5,,22.49,,8.02,,66_9b_,Coloc,cc_lower,m,DD1407
54.344,,5.076,4.961,2.472,,5.1326,4.9939,2.4334,,75.99953947,,0.0566,0.0329,-0.0386,,34.6,7.59,1.61,,22.73,11.74,0.581,,27.01,,10.99,,66_9b_,Coloc,cc_lower,m,DD1407
55.431,,5.034,4.936,2.384,,5.0556,4.9539,2.4604,,81.38752976,,0.0216,0.0179,0.0764,,35.31,7.46,1.53,,23.43,12.14,0.633,,27.85,,11.29,,66_9b_,Coloc,cc_lower,m,DD1407
56.518,,4.984,4.924,2.442,,4.9906,4.9159,2.3724,,70.3798977,,0.0066,-0.0081,-0.0696,,34.81,7.44,1.46,,24.98,12.38,0.651,,27.37,,12.6,,66_9b_,Coloc,cc_lower,m,DD1407
57.605,,5.014,4.978,2.433,,5.0396,4.9649,2.4354,,28.85706153,,0.0256,-0.0131,0.0024,,35.17,7.41,1.5,,20.21,12.13,0.502,,27.76,,8.08,,66_9b_,Coloc,cc_lower,m,DD1407
58.691,,4.989,4.949,2.421,,4.9546,4.9619,2.3554,,75.18729946,,-0.0344,0.0129,-0.0656,,33.57,7.26,1.36,,18.88,11.81,0.507,,26.31,,7.07,,66_9b_,Coloc,cc_lower,m,DD1407
60.865,,4.911,4.896,2.424,,4.9016,4.8529,2.4974,,85.63603214,,-0.0094,-0.0431,0.0734,,35.67,7.62,1.45,,21.55,11.67,0.422,,28.05,,9.88,,66_9b_,Coloc,cc_lower,m,DD1407
61.952,,4.941,4.855,2.488,,4.9106,4.8319,2.3644,,129.3627844,,-0.0304,-0.0231,-0.1236,,31.27,7.25,1.34,,20.25,11.54,0.431,,24.02,,8.71,,66_9b_,Coloc,cc_lower,m,DD1407
63.039,,4.913,4.846,2.511,,4.8946,4.8559,2.4604,,54.74422344,,-0.0184,0.0099,-0.0506,,36.44,7.32,1.44,,21.68,11.26,0.484,,29.12,,10.42,,66_9b_,Coloc,cc_lower,m,DD1407
64.126,,4.896,4.77,2.573,,4.8986,4.8089,2.4104,,167.2086421,,0.0026,0.0389,-0.1626,,35.13,7.36,1.39,,18.09,11.13,0.407,,27.77,,6.96,,66_9b_,Coloc,cc_lower,m,DD1407
65.213,,4.876,4.778,2.45,,4.8386,4.7499,2.3244,,134.0288402,,-0.0374,-0.0281,-0.1256,,34.05,7.12,1.34,,22.14,11.16,0.544,,26.93,,10.98,,66_9b_,Coloc,cc_lower,m,DD1407
66.3,,4.879,4.769,2.316,,4.8436,4.7469,2.3424,,49.38147426,,-0.0354,-0.0221,0.0264,,35.15,7.22,1.44,,19.53,11.22,0.44,,27.93,,8.31,,66_9b_,Coloc,cc_lower,m,DD1407
67.387,,4.876,4.736,2.485,,4.8446,4.7449,2.1824,,304.3549408,,-0.0314,0.0089,-0.3026,,35.62,7.13,1.44,,21.06,11.76,0.462,,28.49,,9.3,,66_9b_,Coloc,cc_lower,m,DD1407
68.473,,4.883,4.857,2.467,,4.8836,4.8199,2.3874,,87.82328848,,0.0006,-0.0371,-0.0796,,31.88,7.11,1.31,,19.68,11.03,0.459,,24.77,,8.65,,66_9b_,Coloc,cc_lower,m,DD1407
69.56,,4.973,4.874,2.532,,4.9756,4.8869,2.6244,,93.33236309,,0.0026,0.0129,0.0924,,35.75,7.29,1.42,,21.54,10.88,0.466,,28.46,,10.66,,66_9b_,Coloc,cc_lower,m,DD1407
70.647,,5.089,4.939,2.608,,5.1376,4.9289,2.5644,,66.06761688,,0.0486,-0.0101,-0.0436,,31.5,7.41,1.51,,18.07,11.23,0.384,,24.09,,6.84,,66_9b_,Coloc,cc_lower,m,DD1407
71.734,,5.172,4.976,2.632,,5.1706,5.0139,2.6544,,44.04690682,,-0.0014,0.0379,0.0224,,31.58,7.65,1.61,,21.18,10.98,0.431,,23.93,,10.2,,66_9b_,Coloc,cc_lower,m,DD1407
72.821,,5.204,5.021,2.428,,5.2096,5.0349,2.5324,,105.4700431,,0.0056,0.0139,0.1044,,36.52,7.72,1.7,,19.05,10.92,0.44,,28.8,,8.13,,66_9b_,Coloc,cc_lower,m,DD1407
73.908,,5.127,4.988,2.357,,5.1636,5.0119,2.3514,,44.06960404,,0.0366,0.0239,-0.0056,,36.05,7.62,1.66,,16.53,10.71,0.369,,28.43,,5.82,,66_9b_,Coloc,cc_lower,m,DD1407
74.995,,5.173,5,2.385,,5.1996,5.0249,2.4094,,43.85122575,,0.0266,0.0249,0.0244,,31.66,7.36,1.49,,20.34,10.91,0.428,,24.3,,9.43,,66_9b_,Coloc,cc_lower,m,DD1407
