Source Name	Characteristics[Organism]	Term Source REF	Term Source Accession	Characteristics[Cell Line]	Term Source REF	Term Source Accession	Characteristics [Replicate Group]	Protocol REF	Protocol REF	Assay Name	Factor Value[Targeted Protein]	Comment[Gene Identifier]	Comment[Gene Symbol]	Comment[Gene Symbol Synonyms]	Factor Value [Antibody]	Channels	Dataset Name	Comment [Image File Type]	Comment[Image File Comment]	Image File Path	Image Name	Protocol REF	Processed Data File
pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	Nup85	ENSG00000125450	NUP85	"PCNT1, Nup75, FROUNT, FLJ12549, NUP75"	pmEGFP-Nup85-s36612res anti-GFP nanobody	greyscale	pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	derived		/Nup85/pmEGFP-Nup85-s36612res_anti-GFP_nanobody/130410_Nup85_3/AllParticles/	trans_norm.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	Nup85	ENSG00000125450	NUP85	"PCNT1, Nup75, FROUNT, FLJ12549, NUP75"	pmEGFP-Nup85-s36612res anti-GFP nanobody	greyscale	pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	raw		/Nup85/pmEGFP-Nup85-s36612res_anti-GFP_nanobody/130410_Nup85_3/Nup85_3/	nup85_low600_corr1_3.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	Nup85	ENSG00000125450	NUP85	"PCNT1, Nup75, FROUNT, FLJ12549, NUP75"	pmEGFP-Nup85-s36612res anti-GFP nanobody	greyscale	pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	raw		/Nup85/pmEGFP-Nup85-s36612res_anti-GFP_nanobody/130410_Nup85_3/Nup85_4/	nup85_low600_corr1_4.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	Nup85	ENSG00000125450	NUP85	"PCNT1, Nup75, FROUNT, FLJ12549, NUP75"	pmEGFP-Nup85-s36612res anti-GFP nanobody	greyscale	pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	raw		/Nup85/pmEGFP-Nup85-s36612res_anti-GFP_nanobody/130410_Nup85_3/Nup85_1/	nup85_low600_corr2_1.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	Nup85	ENSG00000125450	NUP85	"PCNT1, Nup75, FROUNT, FLJ12549, NUP75"	pmEGFP-Nup85-s36612res anti-GFP nanobody	greyscale	pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	raw		/Nup85/pmEGFP-Nup85-s36612res_anti-GFP_nanobody/130410_Nup85_3/Nup85_2/	nup85_low600_corr2_2.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	Nup85	ENSG00000125450	NUP85	"PCNT1, Nup75, FROUNT, FLJ12549, NUP75"	pmEGFP-Nup85-s36612res anti-GFP nanobody	greyscale	pmEGFP-Nup85-s36612res-anti-GFP_nanobody_3	raw		/Nup85/pmEGFP-Nup85-s36612res_anti-GFP_nanobody/130410_Nup85_3/Nup85_6/	nup85_low600_corr2_6.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	derived		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130305_seh1_1/AllParticles/	all_particles.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	derived		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130305_seh1_1/AllParticles/	SUM_trans_norm.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	derived		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130305_seh1_1/AllParticles/	trans_norm.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	raw		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130305_seh1_1/Seh1_1/	seh1_low600_corr2_1.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	raw		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130305_seh1_1/Seh1_2/	seh1_low600_corr2_2.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	raw		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130305_seh1_1/Seh1_3/	seh1_low600_corr2_3.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	raw		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130305_seh1_1/Seh1_4/	seh1_low600_corr2_4.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	raw		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130305_seh1_1/Seh1_5/	seh1_low600_corr2_5.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_1	raw		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130305_seh1_1/Seh1_6/	seh1_low600_corr2_6.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	derived		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130313_seh1_2/AllParticles/	all_particles.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	derived		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130313_seh1_2/AllParticles/	SUM_trans_norm.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	derived		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130313_seh1_2/AllParticles/	trans_norm.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	raw		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130313_seh1_2/Seh1_1/	seh1_low600_corr1_1.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	raw		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130313_seh1_2/Seh1_3/	seh1_low600_corr1_3.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	raw		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130313_seh1_2/Seh1_8/	seh1_low600_corr1_8.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	raw		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130313_seh1_2/Seh1_2/	seh1_low600_corr2_2.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	raw		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130313_seh1_2/Seh1_4/	seh1_low600_corr2_4.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	raw		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130313_seh1_2/Seh1_5/	seh1_low600_corr2_5.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_2	raw		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130313_seh1_2/Seh1_7/	seh1_low600_corr2_7.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	derived		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130415_seh1_3/AllParticles/	all_particles.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	derived		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130415_seh1_3/AllParticles/	SUM_trans_norm.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	derived		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130415_seh1_3/AllParticles/	trans_norm.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	raw		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130415_seh1_3/Seh1_1/	seh1_low600_corr1_1.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	raw		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130415_seh1_3/Seh1_3/	seh1_low600_corr1_3.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	raw		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130415_seh1_3/Seh1_5/	seh1_low600_corr1_5.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	raw		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130415_seh1_3/She1_7/	seh1_low600_corr1_7.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	raw		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130415_seh1_3/Seh1_2/	seh1_low600_corr2_2.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	raw		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130415_seh1_3/Seh1_4/	seh1_low600_corr2_4.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	Seh1	ENSG00000085415	SEH1L	"Seh1, SEH1A, SEC13L, SEH1, SEH1B"	pmEGFP-Seh1-s37879res anti-GFP nanobody	greyscale	pmEGFP-seh1-s37839res-anti-GFP_nanobody_3	raw		/Seh1/pmEGFP-Seh1-s37879res_anti-GFP_nanobody/130415_seh1_3/Seh1_6/	seh1_low600_corr2_6.tif	data analysis protocol	idr0023-experimentA-processed.txt
pNup160-s23466res-mEGFP-anti-GFP_nanobody_1	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pNup160-s23466res-mEGFP-anti-GFP_nanobody_1	growth protocol 2	image aquistion and feature extraction protocol 2	pNup160-s23466res-mEGFP-anti-GFP_nanobody_1	Nup160	ENSG00000030066	NUP160	"FLJ22583, KIAA0197, NUP120"	pNup160-s23466res-mEGFP anti-GFP nanobody-Cterm	greyscale	pNup160-s23466res-mEGFP-anti-GFP_nanobody_1	derived		/Nup160/pNup160-s23466res-mEGFP_anti-GFP_nanobody-Cterm/130425_Nup160_1/AllParticles/	all_particles.tif	data analysis protocol	idr0023-experimentA-processed.txt
pNup160-s23466res-mEGFP-anti-GFP_nanobody_1	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pNup160-s23466res-mEGFP-anti-GFP_nanobody_1	growth protocol 2	image aquistion and feature extraction protocol 2	pNup160-s23466res-mEGFP-anti-GFP_nanobody_1	Nup160	ENSG00000030066	NUP160	"FLJ22583, KIAA0197, NUP120"	pNup160-s23466res-mEGFP anti-GFP nanobody-Cterm	greyscale	pNup160-s23466res-mEGFP-anti-GFP_nanobody_1	derived		/Nup160/pNup160-s23466res-mEGFP_anti-GFP_nanobody-Cterm/130425_Nup160_1/AllParticles/	SUM_trans_norm.tif	data analysis protocol	idr0023-experimentA-processed.txt
