Replicate,Plate,Well,Entity Identifier,Entity Identifier Source Database,Entity Identifier Link Stem,Strain Name,Gene Symbol,Control Type,Control Comments
1,X_110511_S29,E4,SPBC21H7.06c,Pombase,http://www.pombase.org/spombe/result/,opi10,opi10,,
1,X_110511_S29,E5,SPAC57A10.09c,Pombase,http://www.pombase.org/spombe/result/,nhp6,nhp6,,
1,X_110511_S29,E6,SPCC1672.04c,Pombase,http://www.pombase.org/spombe/result/,SPCC1672.04c,,,
1,X_110511_S29,E7,SPAC15E1.07c,Pombase,http://www.pombase.org/spombe/result/,moa1,moa1,,
1,X_110511_S29,E8,SPBC776.11,Pombase,http://www.pombase.org/spombe/result/,rpl2801,rpl2801,,
1,X_110511_S29,E9,SPBC14C8.09c,Pombase,http://www.pombase.org/spombe/result/,dbl3,dbl3,,
1,X_110511_S29,F1,SPAC8E11.06,Pombase,http://www.pombase.org/spombe/result/,SPAC8E11.06,,,
1,X_110511_S29,F10,SPAC8F11.09c,Pombase,http://www.pombase.org/spombe/result/,nnt1,nnt1,,
1,X_110511_S29,F11,SPCC1753.05,Pombase,http://www.pombase.org/spombe/result/,rsm1,rsm1,,
1,X_110511_S29,F12,SPBC1198.03c,Pombase,http://www.pombase.org/spombe/result/,SPBC1198.03c,,,
1,X_110511_S29,F2,SPBC11C11.06c,Pombase,http://www.pombase.org/spombe/result/,SPBC11C11.06c,,,
1,X_110511_S29,F3,SPCC16A11.07,Pombase,http://www.pombase.org/spombe/result/,coq10,coq10,,
1,X_110511_S29,F4,SPCC4B3.08,Pombase,http://www.pombase.org/spombe/result/,lsg1,lsg1,,
1,X_110511_S29,F5,SPAC8F11.05c,Pombase,http://www.pombase.org/spombe/result/,mug130,mug130,,
1,X_110511_S29,F6,SPCC18.06c,Pombase,http://www.pombase.org/spombe/result/,caf1,caf1,,
1,X_110511_S29,F7,SPAC19E9.02,Pombase,http://www.pombase.org/spombe/result/,fin1,fin1,,
1,X_110511_S29,F8,SPBP8B7.04,Pombase,http://www.pombase.org/spombe/result/,mug45,mug45,,
1,X_110511_S29,F9,SPAC1327.01c,Pombase,http://www.pombase.org/spombe/result/,SPAC1327.01c,,,
1,X_110511_S29,G1,SPBC106.04,Pombase,http://www.pombase.org/spombe/result/,ada1,ada1,,
1,X_110511_S29,G10,SPBC16H5.12c,Pombase,http://www.pombase.org/spombe/result/,SPBC16H5.12c,,,
1,X_110511_S29,G11,SPAC22F8.03c,Pombase,http://www.pombase.org/spombe/result/,SPAC22F8.03c,,,
1,X_110511_S29,G12,SPBC336.13c,Pombase,http://www.pombase.org/spombe/result/,SPBC336.13c,,,
1,X_110511_S29,G2,SPBC1271.07c,Pombase,http://www.pombase.org/spombe/result/,SPBC1271.07c,,,
1,X_110511_S29,G3,SPCC18.01c,Pombase,http://www.pombase.org/spombe/result/,adg3,adg3,,
1,X_110511_S29,G4,SPCC777.13,Pombase,http://www.pombase.org/spombe/result/,vps35,vps35,,
1,X_110511_S29,G5,SPBC12C2.12c,Pombase,http://www.pombase.org/spombe/result/,glo1,glo1,,
1,X_110511_S29,G6,SPCC191.06,Pombase,http://www.pombase.org/spombe/result/,SPCC191.06,,,
1,X_110511_S29,G7,SPAC22F8.12c,Pombase,http://www.pombase.org/spombe/result/,shf1,shf1,,
1,X_110511_S29,G8,SPBP8B7.27,Pombase,http://www.pombase.org/spombe/result/,mug30,mug30,,
1,X_110511_S29,G9,SPCC1020.13c,Pombase,http://www.pombase.org/spombe/result/,SPCC1020.13c,,,
1,X_110511_S29,H1,SPBC29A3.12,Pombase,http://www.pombase.org/spombe/result/,rps902,rps902,,
1,X_110511_S29,H10,SPBC21C3.19,Pombase,http://www.pombase.org/spombe/result/,SPBC21C3.19,,,
1,X_110511_S29,H11,SPAC26H5.04,Pombase,http://www.pombase.org/spombe/result/,SPAC26H5.04,,,
1,X_110511_S29,H12,,,,Empty,,empty,
1,X_110511_S29,H2,SPAC18G6.15,Pombase,http://www.pombase.org/spombe/result/,mal3,mal3,negative control,negative control (mal3)
1,X_110511_S29,H3,,,,MS1404,,positive control,positive control (wild-type)
1,X_110511_S29,H4,SPAC144.06,Pombase,http://www.pombase.org/spombe/result/,apl5,apl5,,
1,X_110511_S29,H5,SPBC1778.05c,Pombase,http://www.pombase.org/spombe/result/,SPBC1778.05c,,,
1,X_110511_S29,H6,SPAC2G11.10c,Pombase,http://www.pombase.org/spombe/result/,SPAC2G11.10c,,,
1,X_110511_S29,H7,SPAC9E9.11,Pombase,http://www.pombase.org/spombe/result/,plr1,plr1,,
1,X_110511_S29,H8,SPCC285.15c,Pombase,http://www.pombase.org/spombe/result/,rps2802,rps2802,,
1,X_110511_S29,H9,SPAC11H11.02c,Pombase,http://www.pombase.org/spombe/result/,mug162,mug162,,
1,X_110511_S30,A1,SPBC776.14,Pombase,http://www.pombase.org/spombe/result/,plh1,plh1,,
1,X_110511_S30,A10,SPAP14E8.02,Pombase,http://www.pombase.org/spombe/result/,tos4,tos4,,
1,X_110511_S30,A11,SPAC323.04,Pombase,http://www.pombase.org/spombe/result/,SPAC323.04,,,
1,X_110511_S30,A12,SPBC19G7.06,Pombase,http://www.pombase.org/spombe/result/,mbx1,mbx1,,
1,X_110511_S30,A2,SPAC17H9.03c,Pombase,http://www.pombase.org/spombe/result/,rdl1,rdl1,,
1,X_110511_S30,A3,SPCC1919.07,Pombase,http://www.pombase.org/spombe/result/,SPCC1919.07,,,
1,X_110511_S30,A4,SPAC1F3.09,Pombase,http://www.pombase.org/spombe/result/,mug161,mug161,,
1,X_110511_S30,A5,SPCC364.04c,Pombase,http://www.pombase.org/spombe/result/,coy1,coy1,,
1,X_110511_S30,A6,SPAC19B12.12c,Pombase,http://www.pombase.org/spombe/result/,yip11,yip11,,
1,X_110511_S30,A7,SPCC550.01c,Pombase,http://www.pombase.org/spombe/result/,coa4,coa4,,
1,X_110511_S30,A8,SPBC16G5.06,Pombase,http://www.pombase.org/spombe/result/,SPBC16G5.06,,,
1,X_110511_S30,A9,SPAC31G5.17c,Pombase,http://www.pombase.org/spombe/result/,rps1001,rps1001,,
1,X_110511_S30,B1,SPBP8B7.02,Pombase,http://www.pombase.org/spombe/result/,rng9,rng9,,
1,X_110511_S30,B10,SPBC577.12,Pombase,http://www.pombase.org/spombe/result/,dph6,dph6,,
1,X_110511_S30,B11,SPBC31F10.02,Pombase,http://www.pombase.org/spombe/result/,SPBC31F10.02,,,
1,X_110511_S30,B12,SPAC17A2.10c,Pombase,http://www.pombase.org/spombe/result/,SPAC17A2.10c,,,
1,X_110511_S30,B2,SPAC1142.01,Pombase,http://www.pombase.org/spombe/result/,rqc1,rqc1,,
1,X_110511_S30,B3,SPAC15A10.15,Pombase,http://www.pombase.org/spombe/result/,sgo2,sgo2,,
1,X_110511_S30,B4,SPAC1F7.06,Pombase,http://www.pombase.org/spombe/result/,hsp3105,hsp3105,,
1,X_110511_S30,B5,SPBC1A4.05,Pombase,http://www.pombase.org/spombe/result/,blt1,blt1,,
1,X_110511_S30,B6,SPAC29A4.05,Pombase,http://www.pombase.org/spombe/result/,cam2,cam2,,
1,X_110511_S30,B7,SPAC14C4.14,Pombase,http://www.pombase.org/spombe/result/,atp1,atp1,,
1,X_110511_S30,B8,SPBC25H2.14,Pombase,http://www.pombase.org/spombe/result/,mug16,mug16,,
1,X_110511_S30,B9,SPAP8A3.04c,Pombase,http://www.pombase.org/spombe/result/,hsp9,hsp9,,
1,X_110511_S30,C1,SPBPJ4664.05,Pombase,http://www.pombase.org/spombe/result/,SPBPJ4664.05,,,
1,X_110511_S30,C10,SPBC83.02c,Pombase,http://www.pombase.org/spombe/result/,rpl4302,rpl4302,,
1,X_110511_S30,C11,SPCC1442.02,Pombase,http://www.pombase.org/spombe/result/,SPCC1442.02,,,
1,X_110511_S30,C12,SPAC17A5.08,Pombase,http://www.pombase.org/spombe/result/,erp2,erp2,,
1,X_110511_S30,C2,SPAC22F3.09c,Pombase,http://www.pombase.org/spombe/result/,res2,res2,,
1,X_110511_S30,C3,SPBC839.04,Pombase,http://www.pombase.org/spombe/result/,rpl803,rpl803,,
1,X_110511_S30,C4,SPAC31G5.07,Pombase,http://www.pombase.org/spombe/result/,dni1,dni1,,
1,X_110511_S30,C5,SPAC2H10.02c,Pombase,http://www.pombase.org/spombe/result/,SPAC2H10.02c,,,
1,X_110511_S30,C6,,,,DarkMal3,,technical control,dark control
1,X_110511_S30,C7,SPAC11D3.16c,Pombase,http://www.pombase.org/spombe/result/,SPAC11D3.16c,,,
1,X_110511_S30,C8,SPBC428.07,Pombase,http://www.pombase.org/spombe/result/,meu6,meu6,,
1,X_110511_S30,C9,SPAPJ695.01c,Pombase,http://www.pombase.org/spombe/result/,SPAPJ695.01c,,,
1,X_110511_S30,D1,SPCC16C4.20c,Pombase,http://www.pombase.org/spombe/result/,SPCC16C4.20c,,,
1,X_110511_S30,D10,SPBC839.02,Pombase,http://www.pombase.org/spombe/result/,SPBC839.02,,,
1,X_110511_S30,D11,SPCC594.07c,Pombase,http://www.pombase.org/spombe/result/,bqt3,bqt3,,
1,X_110511_S30,D12,SPAC23H3.15c,Pombase,http://www.pombase.org/spombe/result/,SPAC23H3.15c,,,
1,X_110511_S30,D2,SPAP7G5.03,Pombase,http://www.pombase.org/spombe/result/,prm1,prm1,,
1,X_110511_S30,D3,SPAC15A10.08,Pombase,http://www.pombase.org/spombe/result/,ain1,ain1,,
1,X_110511_S30,D4,SPBC106.20,Pombase,http://www.pombase.org/spombe/result/,exo70,exo70,,
1,X_110511_S30,D5,SPBC1773.01,Pombase,http://www.pombase.org/spombe/result/,far8,far8,,
1,X_110511_S30,D6,SPAC2C4.10c,Pombase,http://www.pombase.org/spombe/result/,csc4,csc4,,
1,X_110511_S30,D7,SPAC16.04,Pombase,http://www.pombase.org/spombe/result/,dus3,dus3,,
1,X_110511_S30,D8,SPCC1235.09,Pombase,http://www.pombase.org/spombe/result/,hif2,hif2,,
1,X_110511_S30,D9,SPBC25B2.01,Pombase,http://www.pombase.org/spombe/result/,SPBC25B2.01,,,
1,X_110511_S30,E1,SPCC895.06,Pombase,http://www.pombase.org/spombe/result/,elp2,elp2,,
1,X_110511_S30,E10,SPAC26H5.03,Pombase,http://www.pombase.org/spombe/result/,pcf2,pcf2,,
1,X_110511_S30,E11,SPBC1734.15,Pombase,http://www.pombase.org/spombe/result/,rsc4,rsc4,,
1,X_110511_S30,E12,SPBC25B2.08,Pombase,http://www.pombase.org/spombe/result/,SPBC25B2.08,,,
1,X_110511_S30,E2,SPBC725.09c,Pombase,http://www.pombase.org/spombe/result/,hob3,hob3,,
1,X_110511_S30,E3,SPAC1687.10,Pombase,http://www.pombase.org/spombe/result/,mcp1,mcp1,,
1,X_110511_S30,E4,SPBC18H10.02,Pombase,http://www.pombase.org/spombe/result/,lcf1,lcf1,,
1,X_110511_S30,E5,SPBC19G7.17,Pombase,http://www.pombase.org/spombe/result/,SPBC19G7.17,,,
1,X_110511_S30,E6,SPBC12D12.02c,Pombase,http://www.pombase.org/spombe/result/,cdm1,cdm1,,
1,X_110511_S30,E7,SPAC16C9.02c,Pombase,http://www.pombase.org/spombe/result/,SPAC16C9.02c,,,
1,X_110511_S30,E8,SPCC63.03,Pombase,http://www.pombase.org/spombe/result/,SPCC63.03,,,
1,X_110511_S30,E9,SPBC3H7.10,Pombase,http://www.pombase.org/spombe/result/,elp6,elp6,,
1,X_110511_S30,F1,SPCPJ732.01,Pombase,http://www.pombase.org/spombe/result/,vps5,vps5,,
1,X_110511_S30,F10,SPBC119.08,Pombase,http://www.pombase.org/spombe/result/,pmk1,pmk1,,
1,X_110511_S30,F11,SPAC2C4.16c,Pombase,http://www.pombase.org/spombe/result/,rps801,rps801,,
1,X_110511_S30,F12,SPCC962.05,Pombase,http://www.pombase.org/spombe/result/,ast1,ast1,,
1,X_110511_S30,F2,SPCC1020.11c,Pombase,http://www.pombase.org/spombe/result/,ecm6,ecm6,,
1,X_110511_S30,F3,SPAC1834.07,Pombase,http://www.pombase.org/spombe/result/,klp3,klp3,,
1,X_110511_S30,F4,SPBC27.06c,Pombase,http://www.pombase.org/spombe/result/,mgr2,mgr2,,
1,X_110511_S30,F5,SPAC13G7.09c,Pombase,http://www.pombase.org/spombe/result/,SPAC13G7.09c,,,
1,X_110511_S30,F6,SPBC428.06c,Pombase,http://www.pombase.org/spombe/result/,rxt2,rxt2,,
1,X_110511_S30,F7,SPAC2E1P3.05c,Pombase,http://www.pombase.org/spombe/result/,SPAC2E1P3.05c,,,
1,X_110511_S30,F8,SPAC1B3.07c,Pombase,http://www.pombase.org/spombe/result/,vps28,vps28,,
1,X_110511_S30,F9,SPBC530.04,Pombase,http://www.pombase.org/spombe/result/,mod5,mod5,,
1,X_110511_S30,G1,SPAC1556.06.1,Pombase,http://www.pombase.org/spombe/result/,meu1-1,meu1-1,,
1,X_110511_S30,G10,SPCC126.03,Pombase,http://www.pombase.org/spombe/result/,pus1,pus1,,
1,X_110511_S30,G11,SPAC513.03,Pombase,http://www.pombase.org/spombe/result/,mfm2,mfm2,,
1,X_110511_S30,G12,SPCP1E11.07c,Pombase,http://www.pombase.org/spombe/result/,cwf18,cwf18,,
1,X_110511_S30,G2,SPCC1223.01,Pombase,http://www.pombase.org/spombe/result/,SPCC1223.01,,,
1,X_110511_S30,G3,SPAC1A6.06c,Pombase,http://www.pombase.org/spombe/result/,meu31,meu31,,
1,X_110511_S30,G4,SPBC887.02,Pombase,http://www.pombase.org/spombe/result/,SPBC887.02,,,
1,X_110511_S30,G5,SPAC14C4.13,Pombase,http://www.pombase.org/spombe/result/,rad17,rad17,,
1,X_110511_S30,G6,SPCC13B11.04c,Pombase,http://www.pombase.org/spombe/result/,fmd3,fmd3,,
1,X_110511_S30,G7,SPAC664.13,Pombase,http://www.pombase.org/spombe/result/,SPAC664.13,,,
1,X_110511_S30,G8,SPBC1703.12,Pombase,http://www.pombase.org/spombe/result/,ubp9,ubp9,,
1,X_110511_S30,G9,SPBC660.14,Pombase,http://www.pombase.org/spombe/result/,mik1,mik1,,
1,X_110511_S30,H1,SPAC13G6.13,Pombase,http://www.pombase.org/spombe/result/,SPAC13G6.13,,,
1,X_110511_S30,H10,SPCC594.01,Pombase,http://www.pombase.org/spombe/result/,SPCC594.01,,,
1,X_110511_S30,H11,SPBC16G5.09,Pombase,http://www.pombase.org/spombe/result/,SPBC16G5.09,,,
1,X_110511_S30,H12,,,,Empty,,empty,
1,X_110511_S30,H2,SPAC18G6.15,Pombase,http://www.pombase.org/spombe/result/,mal3,mal3,negative control,negative control (mal3)
1,X_110511_S30,H3,,,,MS1404,,positive control,positive control (wild-type)
1,X_110511_S30,H4,SPCC777.02,Pombase,http://www.pombase.org/spombe/result/,SPCC777.02,,,
1,X_110511_S30,H5,SPAC1687.14c,Pombase,http://www.pombase.org/spombe/result/,SPAC1687.14c,,,
1,X_110511_S30,H6,SPCC14G10.04,Pombase,http://www.pombase.org/spombe/result/,SPCC14G10.04,,,
1,X_110511_S30,H7,SPAC959.08,Pombase,http://www.pombase.org/spombe/result/,rpl2102,rpl2102,,
1,X_110511_S30,H8,SPCC330.14c,Pombase,http://www.pombase.org/spombe/result/,rpl2402,rpl2402,,
1,X_110511_S30,H9,SPAC3H1.03,Pombase,http://www.pombase.org/spombe/result/,mug151,mug151,,
1,X_110513_S31,A1,SPAC2E1P3.01,Pombase,http://www.pombase.org/spombe/result/,SPAC2E1P3.01,,,
1,X_110513_S31,A10,SPBC2D10.13,Pombase,http://www.pombase.org/spombe/result/,est1,est1,,
1,X_110513_S31,A11,SPBC557.05,Pombase,http://www.pombase.org/spombe/result/,SPBC557.05,,,
1,X_110513_S31,A12,SPBC83.11,Pombase,http://www.pombase.org/spombe/result/,SPBC83.11,,,
1,X_110513_S31,A2,SPBC16A3.12c,Pombase,http://www.pombase.org/spombe/result/,SPBC16A3.12c,,,
1,X_110513_S31,A3,SPCC1620.03,Pombase,http://www.pombase.org/spombe/result/,mug163,mug163,,
1,X_110513_S31,A4,SPAC29B12.08,Pombase,http://www.pombase.org/spombe/result/,clr5,clr5,,
1,X_110513_S31,A5,SPBC12D12.07c,Pombase,http://www.pombase.org/spombe/result/,trx2,trx2,,
1,X_110513_S31,A6,SPAC22H10.08,Pombase,http://www.pombase.org/spombe/result/,SPAC22H10.08,,,
1,X_110513_S31,A7,SPBC21B10.06c,Pombase,http://www.pombase.org/spombe/result/,inp2,inp2,,
1,X_110513_S31,A8,SPAC26A3.14c,Pombase,http://www.pombase.org/spombe/result/,SPAC26A3.14c,,,
1,X_110513_S31,A9,SPBC2D10.05,Pombase,http://www.pombase.org/spombe/result/,exg3,exg3,,
1,X_110513_S31,B1,SPBC1709.06,Pombase,http://www.pombase.org/spombe/result/,dus2,dus2,,
1,X_110513_S31,B10,SPAC11H11.01,Pombase,http://www.pombase.org/spombe/result/,sst6,sst6,,
1,X_110513_S31,B11,SPCC18B5.06,Pombase,http://www.pombase.org/spombe/result/,dom34,dom34,,
1,X_110513_S31,B12,SPBP18G5.03,Pombase,http://www.pombase.org/spombe/result/,toc1,toc1,,
1,X_110513_S31,B2,SPBC409.08,Pombase,http://www.pombase.org/spombe/result/,SPBC409.08,,,
1,X_110513_S31,B3,SPCC794.07,Pombase,http://www.pombase.org/spombe/result/,lat1,lat1,,
1,X_110513_S31,B4,SPBC17D11.08,Pombase,http://www.pombase.org/spombe/result/,SPBC17D11.08,,,
1,X_110513_S31,B5,SPBC685.02,Pombase,http://www.pombase.org/spombe/result/,exo5,exo5,,
1,X_110513_S31,B6,SPAC25B8.07c,Pombase,http://www.pombase.org/spombe/result/,SPAC25B8.07c,,,
1,X_110513_S31,B7,SPBC27B12.10c,Pombase,http://www.pombase.org/spombe/result/,tom7,tom7,,
1,X_110513_S31,B8,SPAC1071.07c,Pombase,http://www.pombase.org/spombe/result/,rps1502,rps1502,,
1,X_110513_S31,B9,SPBC3H7.06c,Pombase,http://www.pombase.org/spombe/result/,pof9,pof9,,
1,X_110513_S31,C1,SPBC26H8.01,Pombase,http://www.pombase.org/spombe/result/,thi2,thi2,,
1,X_110513_S31,C10,SPAC3F10.18c,Pombase,http://www.pombase.org/spombe/result/,rpl4102,rpl4102,,
1,X_110513_S31,C11,SPAC27D7.05c,Pombase,http://www.pombase.org/spombe/result/,apc14,apc14,,
1,X_110513_S31,C12,SPAC140.03,Pombase,http://www.pombase.org/spombe/result/,arb1,arb1,,
1,X_110513_S31,C2,SPBC609.05,Pombase,http://www.pombase.org/spombe/result/,pob3,pob3,,
1,X_110513_S31,C3,SPAPB2B4.07,Pombase,http://www.pombase.org/spombe/result/,SPAPB2B4.07,,,
1,X_110513_S31,C4,SPBC30D10.04,Pombase,http://www.pombase.org/spombe/result/,swi3,swi3,,
1,X_110513_S31,C5,SPAC1556.04c,Pombase,http://www.pombase.org/spombe/result/,cdd1,cdd1,,
1,X_110513_S31,C6,SPAC26A3.02,Pombase,http://www.pombase.org/spombe/result/,myh1,myh1,,
1,X_110513_S31,C7,,,,DarkMal3,,technical control,dark control
1,X_110513_S31,C8,SPAC13F5.07c,Pombase,http://www.pombase.org/spombe/result/,SPAC13F5.07c,,,
1,X_110513_S31,C9,SPCC622.19,Pombase,http://www.pombase.org/spombe/result/,jmj4,jmj4,,
1,X_110513_S31,D1,SPAC694.05c,Pombase,http://www.pombase.org/spombe/result/,rps2502,rps2502,,
1,X_110513_S31,D10,SPAC664.03,Pombase,http://www.pombase.org/spombe/result/,paf1,paf1,,
1,X_110513_S31,D11,SPAC4F10.18,Pombase,http://www.pombase.org/spombe/result/,nup37,nup37,,
1,X_110513_S31,D12,SPAC19G12.08,Pombase,http://www.pombase.org/spombe/result/,scs7,scs7,,
1,X_110513_S31,D2,SPBP23A10.02,Pombase,http://www.pombase.org/spombe/result/,pkr1,pkr1,,
1,X_110513_S31,D3,SPAC1399.05c,Pombase,http://www.pombase.org/spombe/result/,toe1,toe1,,
1,X_110513_S31,D4,SPBC725.04,Pombase,http://www.pombase.org/spombe/result/,SPBC725.04,,,
1,X_110513_S31,D5,SPAC2F7.17,Pombase,http://www.pombase.org/spombe/result/,SPAC2F7.17,,,
1,X_110513_S31,D6,SPAC2G11.06,Pombase,http://www.pombase.org/spombe/result/,vps4,vps4,,
1,X_110513_S31,D7,SPBP16F5.07,Pombase,http://www.pombase.org/spombe/result/,apm1,apm1,,
1,X_110513_S31,D8,SPAC17H9.12c,Pombase,http://www.pombase.org/spombe/result/,SPAC17H9.12c,,,
1,X_110513_S31,D9,SPCC1235.15,Pombase,http://www.pombase.org/spombe/result/,dga1,dga1,,
1,X_110513_S31,E1,SPAC144.03,Pombase,http://www.pombase.org/spombe/result/,ade2,ade2,,
1,X_110513_S31,E10,SPBC6B1.09c,Pombase,http://www.pombase.org/spombe/result/,nbs1,nbs1,,
1,X_110513_S31,E11,SPBP23A10.05,Pombase,http://www.pombase.org/spombe/result/,ssr4,ssr4,,
1,X_110513_S31,E12,SPAC27D7.12c,Pombase,http://www.pombase.org/spombe/result/,but1,but1,,
1,X_110513_S31,E2,SPAC23H3.14,Pombase,http://www.pombase.org/spombe/result/,SPAC23H3.14,,,
1,X_110513_S31,E3,SPAC11D3.04c,Pombase,http://www.pombase.org/spombe/result/,SPAC11D3.04c,,,
1,X_110513_S31,E4,SPBP8B7.21,Pombase,http://www.pombase.org/spombe/result/,ubp3,ubp3,,
1,X_110513_S31,E5,SPBC17D1.02,Pombase,http://www.pombase.org/spombe/result/,dph2,dph2,,
1,X_110513_S31,E6,SPAC30D11.06c,Pombase,http://www.pombase.org/spombe/result/,hfl1,hfl1,,
1,X_110513_S31,E7,SPCC1840.04,Pombase,http://www.pombase.org/spombe/result/,pca1,pca1,,
1,X_110513_S31,E8,SPAC4F10.11,Pombase,http://www.pombase.org/spombe/result/,spn1,spn1,,
1,X_110513_S31,E9,SPCC1620.02,Pombase,http://www.pombase.org/spombe/result/,wtf23,wtf23,,
1,X_110513_S31,F1,SPAC2F3.08,Pombase,http://www.pombase.org/spombe/result/,sut1,sut1,,
1,X_110513_S31,F10,SPAC17A2.11,Pombase,http://www.pombase.org/spombe/result/,SPAC17A2.11,,,
1,X_110513_S31,F11,SPBC1778.02,Pombase,http://www.pombase.org/spombe/result/,rap1,rap1,,
1,X_110513_S31,F12,SPAC4F10.08,Pombase,http://www.pombase.org/spombe/result/,mug126,mug126,,
1,X_110513_S31,F2,SPAC22A12.04c,Pombase,http://www.pombase.org/spombe/result/,rps2201,rps2201,,
1,X_110513_S31,F3,SPAC144.14,Pombase,http://www.pombase.org/spombe/result/,klp8,klp8,,
1,X_110513_S31,F4,SPCC1672.09,Pombase,http://www.pombase.org/spombe/result/,SPCC1672.09,,,
1,X_110513_S31,F5,SPBC19C7.10,Pombase,http://www.pombase.org/spombe/result/,bqt4,bqt4,,
1,X_110513_S31,F6,SPAC6G9.13c,Pombase,http://www.pombase.org/spombe/result/,bqt1,bqt1,,
1,X_110513_S31,F7,SPCC70.02c,Pombase,http://www.pombase.org/spombe/result/,SPCC70.02c,,,
1,X_110513_S31,F8,SPBC119.14,Pombase,http://www.pombase.org/spombe/result/,rti1,rti1,,
1,X_110513_S31,F9,SPBC1685.06,Pombase,http://www.pombase.org/spombe/result/,cid11,cid11,,
1,X_110513_S31,G1,SPAC17C9.16c,Pombase,http://www.pombase.org/spombe/result/,mfs1,mfs1,,
1,X_110513_S31,G10,SPAC31F12.01,Pombase,http://www.pombase.org/spombe/result/,zds1,zds1,,
1,X_110513_S31,G11,SPBC17D11.01,Pombase,http://www.pombase.org/spombe/result/,nep1,nep1,,
1,X_110513_S31,G12,SPBC8D2.03c,Pombase,http://www.pombase.org/spombe/result/,hhf2,hhf2,,
1,X_110513_S31,G2,SPBC2D10.03c,Pombase,http://www.pombase.org/spombe/result/,SPBC2D10.03c,,,
1,X_110513_S31,G3,SPAC23C11.01,Pombase,http://www.pombase.org/spombe/result/,SPAC23C11.01,,,
1,X_110513_S31,G4,SPCC16C4.01,Pombase,http://www.pombase.org/spombe/result/,sif2,sif2,,
1,X_110513_S31,G5,SPCC18.15,Pombase,http://www.pombase.org/spombe/result/,dph7,dph7,,
1,X_110513_S31,G6,SPAC926.02,Pombase,http://www.pombase.org/spombe/result/,SPAC926.02,,,
1,X_110513_S31,G7,SPAC6C3.03c,Pombase,http://www.pombase.org/spombe/result/,SPAC6C3.03c,,,
1,X_110513_S31,G8,SPBC16E9.09c,Pombase,http://www.pombase.org/spombe/result/,erp5,erp5,,
1,X_110513_S31,G9,SPAC6F12.04,Pombase,http://www.pombase.org/spombe/result/,SPAC6F12.04,,,
1,X_110513_S31,H1,SPAC30C2.08,Pombase,http://www.pombase.org/spombe/result/,SPAC30C2.08,,,
1,X_110513_S31,H10,SPBC18E5.10,Pombase,http://www.pombase.org/spombe/result/,SPBC18E5.10,,,
1,X_110513_S31,H11,SPAC2F7.04,Pombase,http://www.pombase.org/spombe/result/,pmc2,pmc2,,
1,X_110513_S31,H12,,,,Empty,,empty,
1,X_110513_S31,H2,SPAC18G6.15,Pombase,http://www.pombase.org/spombe/result/,mal3,mal3,negative control,negative control (mal3)
1,X_110513_S31,H3,,,,MS1404,,positive control,positive control (wild-type)
1,X_110513_S31,H4,SPBC14C8.15,Pombase,http://www.pombase.org/spombe/result/,SPBC14C8.15,,,
1,X_110513_S31,H5,SPAC22A12.16,Pombase,http://www.pombase.org/spombe/result/,SPAC22A12.16,,,
1,X_110513_S31,H6,SPBC1198.08,Pombase,http://www.pombase.org/spombe/result/,SPBC1198.08,,,
1,X_110513_S31,H7,SPAC23C4.12,Pombase,http://www.pombase.org/spombe/result/,hhp2,hhp2,,
1,X_110513_S31,H8,SPBC1718.03,Pombase,http://www.pombase.org/spombe/result/,ker1,ker1,,
1,X_110513_S31,H9,SPBC1685.08,Pombase,http://www.pombase.org/spombe/result/,cti6,cti6,,
1,X_110514_S32,A1,SPCC1259.10,Pombase,http://www.pombase.org/spombe/result/,pgp1,pgp1,,
1,X_110514_S32,A10,SPBC19C2.02,Pombase,http://www.pombase.org/spombe/result/,pmt1,pmt1,,
1,X_110514_S32,A11,SPBC25H2.10c,Pombase,http://www.pombase.org/spombe/result/,SPBC25H2.10c,,,
1,X_110514_S32,A12,SPAC9.11,Pombase,http://www.pombase.org/spombe/result/,SPAC9.11,,,
1,X_110514_S32,A2,SPBC17A3.08,Pombase,http://www.pombase.org/spombe/result/,SPBC17A3.08,,,
1,X_110514_S32,A3,SPAC4H3.01,Pombase,http://www.pombase.org/spombe/result/,SPAC4H3.01,,,
1,X_110514_S32,A4,SPAC644.09,Pombase,http://www.pombase.org/spombe/result/,SPAC644.09,,,
1,X_110514_S32,A5,SPBC2D10.12,Pombase,http://www.pombase.org/spombe/result/,rhp23,rhp23,,
1,X_110514_S32,A6,SPCC13B11.02c,Pombase,http://www.pombase.org/spombe/result/,SPCC13B11.02c,,,
1,X_110514_S32,A7,SPCC1322.16,Pombase,http://www.pombase.org/spombe/result/,phb2,phb2,,
1,X_110514_S32,A8,SPCC794.02,Pombase,http://www.pombase.org/spombe/result/,wtf5,wtf5,,
1,X_110514_S32,A9,SPBC56F2.10c,Pombase,http://www.pombase.org/spombe/result/,alg5,alg5,,
1,X_110514_S32,B1,SPCC18.13,Pombase,http://www.pombase.org/spombe/result/,SPCC18.13,,,
1,X_110514_S32,B10,SPBC409.06,Pombase,http://www.pombase.org/spombe/result/,uch2,uch2,,
1,X_110514_S32,B11,SPBC428.04,Pombase,http://www.pombase.org/spombe/result/,apq12,apq12,,
1,X_110514_S32,B12,SPBC577.11,Pombase,http://www.pombase.org/spombe/result/,SPBC577.11,,,
1,X_110514_S32,B2,SPBC17G9.10,Pombase,http://www.pombase.org/spombe/result/,rpl1102,rpl1102,,
